baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
E2F4	1481.22665077824	0.105902109680945	0.10849182691339	0.976129840319559	0.32900012554677	0.448227639757957
E2F5	279.045404003967	0.652926572155212	0.186679212004197	3.49758585942892	0.000469489562804695	0.00229431810114478
E2F6	339.837081425186	0.51454988364959	0.0923505743477455	5.57170204174428	2.52262588608993e-08	5.81505664667171e-07
E2F7	97.3229153912585	-0.242294107112706	0.279820917784043	-0.865889902125548	0.386550541192543	0.503697672616113
E2F8	182.02685050226	0.172931554116286	0.24853424878495	0.695805728835056	0.486550501053263	0.601283881323019
E4F1	1143.12853638246	-0.356359571388753	0.116627711946135	-3.05553084633384	0.00224662491835328	0.00846076331897289
EAF1	1076.54267674318	0.0688227768878257	0.102420134502777	0.671965304692701	0.501605784281764	0.613684288919657
EAF2	90.4655211094762	0.137276336606975	0.151696347751926	0.904941606316505	0.365496323493194	0.483213069788176
EAPP	1298.8881364947	-0.281015569457064	0.0935848842091612	-3.0027880232132	0.00267518696229163	0.0097873615070568
EARS2	1244.88099357167	-0.421843258153632	0.114948114933245	-3.66985799113463	0.000242685251291799	0.00132322703303251
EBAG9	1523.51844424892	-0.288298998591457	0.132995568509034	-2.16773387131222	0.0301789407974658	0.0698032812053508
EBF1	140.932996744192	-0.772291633929995	0.189106790990684	-4.08389159312656	4.42876977959703e-05	0.000322874015164207
EBF4	467.816899015309	1.10882972255276	0.293487116047296	3.77812061219775	0.000158016349676816	0.000925452897858565
EBI3	116.603310173653	-0.00919302648716446	0.24115256105574	-0.0381212061232871	0.969591043556194	0.979495630791523
EBNA1BP2	2460.58250202413	-0.279027214615424	0.127189518686749	-2.1937909467417	0.0282504419697427	0.0662775218612851
EBP	11644.8465005884	0.460240919149519	0.192317656001769	2.39312878868119	0.0167053760845317	0.0435186300372228
EBPL	2601.0523413948	-0.114333661527059	0.18800535214666	-0.608140461011286	0.543094318977067	0.649417288383598
ECD	1079.92003494599	0.0925182891399542	0.074811745213257	1.23668133761916	0.216205409796324	0.327327461015704
ECE1	4821.42031761858	0.12176295368559	0.120233345250177	1.01272199847913	0.311192967209704	0.429935468721523
ECE2	806.417560470027	0.460331488628106	0.147182247897099	3.12762914825124	0.00176222379387373	0.00692225871729358
ECEL1	36.2620073114613	0.965714747647276	0.525452821377076	1.83787146696898	0.0660813474805555	0.130699825436732
ECH1	14322.8166957729	0.14810287968402	0.159104795290078	0.930851137541145	0.351930573007899	0.469676586251525
ECHDC1	1950.91377858666	0.0508769184882053	0.147606099699794	0.344680325485738	0.730334710736992	0.805507081355162
ECHDC2	6890.90851681728	-0.938745782304219	0.179455025423107	-5.23109219199019	1.68511437774127e-07	2.96612184288561e-06
ECHDC3	3504.03142932498	-0.817370071717438	0.251737415432698	-3.2469153237015	0.00116663093517035	0.00488632303568529
ECHS1	23133.4310278688	-0.492622823682298	0.164814181519208	-2.98895895451136	0.00279929733835684	0.0101857458062872
ECI1	5778.02660850956	-0.148737712996038	0.163531372091146	-0.90953626263918	0.36306712537867	0.480714309461725
ECI2	8927.80149442722	-0.481735093912259	0.162765462169418	-2.95968866792413	0.00307950075571168	0.0109994299118403
ECM1	349.77474571338	-1.28946103156702	0.230642140019021	-5.59074344116247	2.26099446920171e-08	5.36468559496487e-07
ECM2	1017.28078579638	-1.35228356008977	0.231754058014315	-5.83499409536228	5.37924720371533e-09	1.58382153463937e-07
ECPAS	3701.58005869482	0.0114355527941727	0.0859835487652716	0.132996985567447	0.894195764490803	0.92800657926607
ECSCR	120.331364485945	-0.701943368154406	0.197094732333458	-3.56145169302046	0.000368809971035695	0.00187369928422252
ECSIT	2368.35249930787	0.0523512394939065	0.123476649590815	0.423976838271781	0.671582705064333	0.758332950763395
ECT2	656.601366744431	0.142558066306394	0.2147929573927	0.66369990914441	0.50688239753871	0.618387932961106
EDA	199.970428183741	0.304031150116876	0.316444599351219	0.96077212485284	0.336666757260546	0.455606167378081
EDARADD	101.811590150902	-0.134640316052057	0.36526432485854	-0.368610638622319	0.712417964685333	0.791165737908849
EDC3	1006.49023800096	0.261708239009653	0.078860636909329	3.31861685710902	0.000904644617348042	0.00395000708383683
EDC4	867.346082566608	-0.327525948223917	0.167082841970799	-1.9602608164946	0.049965313362875	0.104996047788491
EDEM1	2784.68173518028	-0.419278786410944	0.117598633947292	-3.56533721810803	0.000363388650677808	0.00184905733288727
EDEM2	2125.86218520059	0.03973798406356	0.0911511559896224	0.435956995082807	0.662867931642088	0.751308316222507
EDEM3	2624.20459388913	0.254631239341339	0.140051554719547	1.81812504581786	0.0690450227517616	0.135424416313258
EDF1	15526.8128474122	0.355404523667867	0.154764457302353	2.29642212341777	0.0216517572168729	0.0534176585363263
EDIL3	225.971116617606	-0.826149085369777	0.264205423748912	-3.12691947669821	0.00176648302552521	0.00693688620663206
EDN1	123.461609259452	-1.49437192220994	0.258295726913286	-5.78550772042629	7.22936401836287e-09	2.03600893169328e-07
EDNRA	164.930731096181	-0.712566062198206	0.232473820110347	-3.06514540802907	0.00217564193240355	0.00825100738708666
EDNRB	808.385052128627	-0.997430368074914	0.177426891922456	-5.62164143928554	1.89151542088179e-08	4.64101937074311e-07
EDRF1	323.368162918604	0.175669574064497	0.101222789879057	1.73547453369336	0.0826567883829944	0.155399273093642
EEA1	947.100458002814	0.112906530404048	0.121094489606602	0.932383717631133	0.351138256418378	0.469065385842451
EED	554.056697473837	0.265404289578186	0.0902069301089456	2.9421718404301	0.00325919015065033	0.0115366851200419
EEF1A1	119420.324194556	0.369857752842079	0.119612845098314	3.09212403181348	0.00198729794973857	0.00764186552058865
EEF1A2	3592.3787885445	-1.32407204515908	0.510917508370067	-2.59155739129619	0.00955426040724575	0.0278526880743786
EEF1AKMT1	291.685779870722	0.217448357751812	0.151621181203768	1.43415554492731	0.151527879973691	0.248999172144378
EEF1AKMT2	384.481268217819	0.422662612942387	0.0953733159637341	4.43166527944887	9.35080963562566e-06	8.71508912442665e-05
EEF1AKMT3	328.065030247019	-0.102953410190091	0.110483261093137	-0.931846228754075	0.351415999786225	0.469320778107995
EEF1AKNMT	1674.03999304557	-0.157079028255406	0.0883181363187032	-1.77855913635421	0.0753120685986201	0.144393643435715
EEF1B2	12357.7999172403	0.760539698536937	0.134032959253473	5.67427372172438	1.39278280547609e-08	3.61593211321498e-07
EEF1D	6664.82824357036	0.564967629522574	0.136096658784632	4.15122336262945	3.30702821194641e-05	0.000252163334230522
EEF1E1	372.454253320304	0.492447336316	0.146686827762185	3.35713399647838	0.000787549352509402	0.00352668574550961
EEF2	68358.0976770206	0.206952224533857	0.112411249752163	1.84102769954193	0.0656174996144855	0.130120114419969
EEF2K	1098.78971312225	-0.314412704911133	0.0908047062708924	-3.4625155217524	0.000535151046349214	0.00255637234714383
EEF2KMT	373.928695614932	-0.354948800675886	0.103892439430478	-3.41650270820147	0.000634310328908021	0.00294850746717022
EEFSEC	1390.17336755426	0.0443060540893591	0.101524649009059	0.436406867906588	0.662541556901939	0.751157063915607
EEPD1	1206.0449635583	-0.121092125766768	0.142025623582791	-0.852607597925314	0.393876947724855	0.511187723680174
EFCAB11	278.589534784284	0.192752070773448	0.122236775168687	1.57687463946467	0.114824372967046	0.200640646316169
EFCAB12	189.293565301723	-0.944354593638846	0.313241058410353	-3.01478547681869	0.00257161073926949	0.00950040344346276
EFCAB14	2916.36438430544	-0.363191559219524	0.081828688811748	-4.43843796709328	9.061409165773e-06	8.49289797844894e-05
EFCAB2	405.157210897222	0.417696722783506	0.146441288161766	2.85231527273987	0.00434020304676259	0.0146223353888396
EFCAB7	108.966638070709	-0.286392256194086	0.13085116042686	-2.18868717143833	0.0286195850302419	0.0669374840344436
EFEMP1	1206.22409920725	-2.53674188568566	0.382626360141088	-6.62981474865	3.36108419787104e-11	1.96138944970357e-09
EFEMP2	611.66702132848	-0.606043141337612	0.221466548298923	-2.73649969258387	0.0062096652984717	0.0196545843981678
EFHC1	222.549952883895	0.0954468653259169	0.145534633408939	0.655836092689495	0.511929590943901	0.622902963339742
EFHD1	619.916438402471	-0.983342626666414	0.31573425192592	-3.11446294048938	0.00184280104641689	0.00716921548238161
EFHD2	2761.41655613805	0.202276786191569	0.127465834243413	1.58690983660213	0.112533066757699	0.197489282016525
EFL1	713.304902193625	-0.0440365568952469	0.0877029147892532	-0.502110528493438	0.615589774578904	0.71270623134043
EFNA1	16013.2011969531	0.4823094896944	0.193209510228096	2.49630305011903	0.0125495336179531	0.0345986822772043
EFNA2	102.525662321799	0.294580237998089	0.264360253440731	1.11431364648821	0.265144654603479	0.381195094927096
EFNA3	179.810346364214	0.76359200494111	0.243002516267273	3.14232139103141	0.00167613941130329	0.00663439843367985
EFNA4	511.136112686308	0.189714334041418	0.150101996633176	1.26390280140676	0.206264916186059	0.315327022091661
EFNA5	157.972810125441	0.708695219353218	0.47537952865802	1.49079877577783	0.136014333296425	0.228958639274323
EFNB1	1110.16236474706	-0.119295625389059	0.16519808674504	-0.722136846373866	0.47021034643259	0.585709107173964
EFNB2	604.329397772455	-0.726846206106672	0.155131380132022	-4.68535898725391	2.79469656974175e-06	3.14282066501774e-05
EFR3A	3456.12850847884	-0.464409959561976	0.139433891769259	-3.33068204343389	0.000866334958225854	0.00381487742481847
EFTUD2	3650.88571095501	0.122920253504698	0.083560559969769	1.47103195035036	0.141282476481719	0.235895667330928
EGFL7	2081.82556775401	-0.422286906134951	0.183206153842754	-2.30498210500833	0.0211675756550752	0.0524132153309439
EGFLAM	148.911427083783	-0.506896883456757	0.168466998884365	-3.00887940554274	0.00262213174382871	0.00964602935081071
EGFR	4249.40352528078	-0.121072615355783	0.18132282201494	-0.667718569622786	0.504313254206083	0.616123935141438
EGLN1	4166.32747157188	-0.164896096132529	0.114595293876662	-1.43894300153378	0.150166672646553	0.247255877495691
EGLN2	1372.53228142151	0.658967990914349	0.177816284190533	3.70589225792309	0.000210647838164072	0.00117055250614336
EGLN3	421.636269642397	0.818685087385808	0.325172959635881	2.51769116442692	0.0118126847769999	0.0329174728513732
EGR1	4013.35340098317	-0.372886963358542	0.264612826888082	-1.40917947079056	0.158782106498116	0.258030881796675
EGR2	107.931870949092	-1.03907697691519	0.275742169381326	-3.76829187659813	0.000164368445598263	0.000956600724494831
EHBP1	1962.23972627814	-0.463760030801033	0.1171493745196	-3.9587068450241	7.53566625524682e-05	0.000495556123536663
EHBP1L1	1433.03371726425	-0.0395462197412423	0.12779386584543	-0.3094531922923	0.75697681298315	0.826030543480181
EHD1	2015.61086896912	0.216326635294412	0.0970624035232046	2.22873767228209	0.0258313641304629	0.061628972801132
EHD2	1711.775052468	-0.0841656175950194	0.190565814619522	-0.441661678738456	0.658734044062429	0.748259495031018
EHD3	236.308043858044	-0.650055738454369	0.20459202796031	-3.17732682419316	0.00148639429709781	0.00599136220252087
EHD4	2270.37365627549	-0.214428780085401	0.110701749349049	-1.93699540744649	0.0527459047588294	0.10952447445915
EHF	358.755086114085	-1.02234599159599	0.375062515102049	-2.72580156755422	0.00641455490745473	0.020210470663847
EHHADH	7896.27743223863	-1.38084929273267	0.229172401691629	-6.02537339810543	1.68719643104173e-09	5.73179560686108e-08
EHMT1	1623.6042923888	0.119378184904854	0.0960229766431064	1.24322520586456	0.213784856827068	0.324238311787318
EHMT2	2661.34127706178	0.326939320282156	0.105341188128656	3.10362286670676	0.00191166840193319	0.00740378599313734
EI24	6656.90606340622	0.0184434098198522	0.113655988957243	0.16227398123992	0.871090103060923	0.910372078505506
EID1	3934.83827381481	-0.419082637434719	0.114098329372903	-3.67299538685663	0.000239723812744117	0.00130983635347956
EID2	507.483852886593	0.254004187281575	0.128010183062928	1.9842498557846	0.047227993169981	0.100400172549574
EIF1	25203.4934063698	-0.0657964162993673	0.117925969846485	-0.557946789710704	0.576880719599472	0.680335887338294
EIF1AD	922.50023587467	0.1662572320597	0.0727447219186654	2.28548859181274	0.0222841946041814	0.0546929634647343
EIF1AX	2297.99669672901	0.136401348829389	0.107757164735013	1.26582161998059	0.205576952893366	0.314507489930746
EIF1AY	619.787985170623	-0.475993856909338	0.461957617327209	-1.03038425832945	0.302829659835017	0.421754272539523
EIF1B	1487.06165718716	0.222637966188751	0.0834840797959506	2.66683140944856	0.00765700714696675	0.0232231812008283
EIF2A	3079.00102123992	0.0503342467874356	0.0837739160391791	0.600834354739909	0.547950319671813	0.65419743722683
EIF2AK1	8283.24753704914	0.146237995988725	0.0854865354855794	1.71065531148345	0.0871447618632243	0.161974230981072
EIF2AK2	1619.46499459872	0.0100543033639524	0.0952340900435118	0.10557462521413	0.91591985835718	0.942249008577564
EIF2AK3	574.007723362356	-0.117087117772082	0.101002349831022	-1.15925142304085	0.246353716140894	0.360500665605477
EIF2AK4	1917.93843733549	-0.167050781547867	0.0969619337720967	-1.72284911252399	0.0849158147141297	0.158765244569426
EIF2B1	1931.44105793123	0.205218618215049	0.0716446409160839	2.86439593514633	0.00417805412651064	0.0142139420191558
EIF2B2	951.165004918065	-0.0421075612360046	0.0922104040573481	-0.456646532096495	0.647925127637814	0.739548020136377
EIF2B3	1064.97033384565	-0.150374452545247	0.126382389278	-1.18983707622802	0.234110433975829	0.346974107328322
EIF2B4	1723.51557801892	0.286783758429998	0.100832538378742	2.84415887015357	0.00445288391476765	0.0149293765827678
EIF2B5	2042.41166845147	0.240066423292898	0.0711074253502948	3.37610906470406	0.000735187694435904	0.00332401545782041
EIF2D	2904.5464355904	0.103871333685633	0.0948148392289136	1.09551769037813	0.273289899648887	0.390134506881689
EIF2S1	2018.57408621787	-0.128611629682616	0.0908045636441645	-1.41635645303694	0.156671166969846	0.255497856003821
EIF2S2	3581.07332243701	0.401556742426419	0.0934488277384733	4.29707629452794	1.73065641275152e-05	0.00014596779835414
EIF2S3	5783.34907393342	0.346534826383148	0.0987987652521432	3.50748134856504	0.000452370064163296	0.00222239445628953
EIF3A	6883.46829291617	-0.21403472404657	0.130082718087405	-1.64537401426957	0.0998927049729818	0.180388903390714
EIF3B	9388.44561870541	0.535376859986873	0.0988635196240322	5.41531256446115	6.11817334498113e-08	1.26614913233595e-06
EIF3C	166.989587733958	-0.633065205407974	0.170655004025733	-3.70961993773423	0.000207570608686348	0.00115709003250071
EIF3D	7517.43042755386	0.3382160334153	0.101246914741148	3.34050705920272	0.000836255547402218	0.00371271097210272
EIF3E	13449.0675010198	0.538451542168559	0.160082088230885	3.36359644054589	0.000769339510462123	0.00345949092608011
EIF3F	5348.32440200175	0.299285960477764	0.104638996898627	2.86017612313037	0.00423405790646917	0.0143623722683993
EIF3H	8961.55906635422	0.258821388434718	0.130772251513222	1.97917666354891	0.0477961193803502	0.101375037094374
EIF3I	7377.31221594836	0.259665544180273	0.12248417722014	2.11999255800673	0.0340066728999851	0.07703382539243
EIF3J	2280.81064344633	0.0513590655354342	0.0756308483114592	0.679075624326331	0.497089946380085	0.610118451478351
EIF3K	8251.53746105125	0.426729060528612	0.15224882363146	2.80283978785657	0.00506548257488538	0.0165799208584235
EIF3L	3686.43305488897	-0.0492021790547818	0.168185411315571	-0.292547246933698	0.769868241157426	0.835873538735706
EIF3M	4771.27565538575	0.322559591833455	0.0899579472093555	3.58567088111487	0.000336212762668583	0.00173324167941563
EIF4A1	121.363341874937	0.286323132080632	0.165068053119306	1.73457629547303	0.0828158811436077	0.155615909222461
EIF4A2	9709.85678210846	0.365144621879952	0.106565548043696	3.42647908806539	0.000611460842772753	0.00286283889343007
EIF4A3	2750.16744304028	0.00491704065250833	0.0930332672080729	0.0528524988971006	0.957849431848754	0.97157370729726
EIF4B	10305.5195761948	0.238676915509882	0.104525111759505	2.28344090230718	0.0224044102477978	0.0549194200113946
EIF4E	602.866878582374	-0.0633423399772545	0.0820299391570447	-0.772185626713521	0.440004493218589	0.557209991167822
